pokedex_number,pokemon_name,source_page_url,downloaded_image_url,local_filename,success_failure,selection_method,error
0785,Tapu Koko,https://www.pokemon.com/us/pokedex/tapu-koko,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/785.png,0785_tapu_koko.png,success,canonical-full-asset,
0786,Tapu Lele,https://www.pokemon.com/us/pokedex/tapu-lele,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/786.png,0786_tapu_lele.png,success,canonical-full-asset,
0787,Tapu Bulu,https://www.pokemon.com/us/pokedex/tapu-bulu,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/787.png,0787_tapu_bulu.png,success,canonical-full-asset,
0788,Tapu Fini,https://www.pokemon.com/us/pokedex/tapu-fini,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/788.png,0788_tapu_fini.png,success,canonical-full-asset,
0789,Cosmog,https://www.pokemon.com/us/pokedex/cosmog,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/789.png,0789_cosmog.png,success,canonical-full-asset,
0790,Cosmoem,https://www.pokemon.com/us/pokedex/cosmoem,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/790.png,0790_cosmoem.png,success,canonical-full-asset,
0791,Solgaleo,https://www.pokemon.com/us/pokedex/solgaleo,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/791.png,0791_solgaleo.png,success,canonical-full-asset,
0792,Lunala,https://www.pokemon.com/us/pokedex/lunala,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/792.png,0792_lunala.png,success,canonical-full-asset,
0793,Nihilego,https://www.pokemon.com/us/pokedex/nihilego,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/793.png,0793_nihilego.png,success,canonical-full-asset,
0794,Buzzwole,https://www.pokemon.com/us/pokedex/buzzwole,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/794.png,0794_buzzwole.png,success,canonical-full-asset,
0795,Pheromosa,https://www.pokemon.com/us/pokedex/pheromosa,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/795.png,0795_pheromosa.png,success,canonical-full-asset,
0796,Xurkitree,https://www.pokemon.com/us/pokedex/xurkitree,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/796.png,0796_xurkitree.png,success,canonical-full-asset,
0797,Celesteela,https://www.pokemon.com/us/pokedex/celesteela,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/797.png,0797_celesteela.png,success,canonical-full-asset,
0798,Kartana,https://www.pokemon.com/us/pokedex/kartana,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/798.png,0798_kartana.png,success,canonical-full-asset,
0799,Guzzlord,https://www.pokemon.com/us/pokedex/guzzlord,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/799.png,0799_guzzlord.png,success,canonical-full-asset,
0800,Necrozma,https://www.pokemon.com/us/pokedex/necrozma,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/800.png,0800_necrozma.png,success,canonical-full-asset,
0801,Magearna,https://www.pokemon.com/us/pokedex/magearna,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/801.png,0801_magearna.png,success,canonical-full-asset,
0802,Marshadow,https://www.pokemon.com/us/pokedex/marshadow,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/802.png,0802_marshadow.png,success,canonical-full-asset,
0803,Poipole,https://www.pokemon.com/us/pokedex/poipole,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/803.png,0803_poipole.png,success,canonical-full-asset,
0804,Naganadel,https://www.pokemon.com/us/pokedex/naganadel,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/804.png,0804_naganadel.png,success,canonical-full-asset,
0805,Stakataka,https://www.pokemon.com/us/pokedex/stakataka,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/805.png,0805_stakataka.png,success,canonical-full-asset,
0806,Blacephalon,https://www.pokemon.com/us/pokedex/blacephalon,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/806.png,0806_blacephalon.png,success,canonical-full-asset,
0807,Zeraora,https://www.pokemon.com/us/pokedex/zeraora,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/807.png,0807_zeraora.png,success,canonical-full-asset,
0808,Meltan,https://www.pokemon.com/us/pokedex/meltan,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/808.png,0808_meltan.png,success,canonical-full-asset,
0809,Melmetal,https://www.pokemon.com/us/pokedex/melmetal,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/809.png,0809_melmetal.png,success,canonical-full-asset,
0810,Grookey,https://www.pokemon.com/us/pokedex/grookey,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/810.png,0810_grookey.png,success,canonical-full-asset,
0811,Thwackey,https://www.pokemon.com/us/pokedex/thwackey,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/811.png,0811_thwackey.png,success,canonical-full-asset,
0812,Rillaboom,https://www.pokemon.com/us/pokedex/rillaboom,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/812.png,0812_rillaboom.png,success,canonical-full-asset,
0813,Scorbunny,https://www.pokemon.com/us/pokedex/scorbunny,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/813.png,0813_scorbunny.png,success,canonical-full-asset,
0814,Raboot,https://www.pokemon.com/us/pokedex/raboot,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/814.png,0814_raboot.png,success,canonical-full-asset,
0815,Cinderace,https://www.pokemon.com/us/pokedex/cinderace,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/815.png,0815_cinderace.png,success,canonical-full-asset,
0816,Sobble,https://www.pokemon.com/us/pokedex/sobble,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/816.png,0816_sobble.png,success,canonical-full-asset,
0817,Drizzile,https://www.pokemon.com/us/pokedex/drizzile,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/817.png,0817_drizzile.png,success,canonical-full-asset,
0818,Inteleon,https://www.pokemon.com/us/pokedex/inteleon,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/818.png,0818_inteleon.png,success,canonical-full-asset,
0819,Skwovet,https://www.pokemon.com/us/pokedex/skwovet,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/819.png,0819_skwovet.png,success,canonical-full-asset,
0820,Greedent,https://www.pokemon.com/us/pokedex/greedent,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/820.png,0820_greedent.png,success,canonical-full-asset,
0821,Rookidee,https://www.pokemon.com/us/pokedex/rookidee,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/821.png,0821_rookidee.png,success,canonical-full-asset,
0822,Corvisquire,https://www.pokemon.com/us/pokedex/corvisquire,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/822.png,0822_corvisquire.png,success,canonical-full-asset,
0823,Corviknight,https://www.pokemon.com/us/pokedex/corviknight,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/823.png,0823_corviknight.png,success,canonical-full-asset,
0824,Blipbug,https://www.pokemon.com/us/pokedex/blipbug,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/824.png,0824_blipbug.png,success,canonical-full-asset,
0825,Dottler,https://www.pokemon.com/us/pokedex/dottler,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/825.png,0825_dottler.png,success,canonical-full-asset,
0826,Orbeetle,https://www.pokemon.com/us/pokedex/orbeetle,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/826.png,0826_orbeetle.png,success,canonical-full-asset,
0827,Nickit,https://www.pokemon.com/us/pokedex/nickit,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/827.png,0827_nickit.png,success,canonical-full-asset,
0828,Thievul,https://www.pokemon.com/us/pokedex/thievul,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/828.png,0828_thievul.png,success,canonical-full-asset,
0829,Gossifleur,https://www.pokemon.com/us/pokedex/gossifleur,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/829.png,0829_gossifleur.png,success,canonical-full-asset,
0830,Eldegoss,https://www.pokemon.com/us/pokedex/eldegoss,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/830.png,0830_eldegoss.png,success,canonical-full-asset,
0831,Wooloo,https://www.pokemon.com/us/pokedex/wooloo,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/831.png,0831_wooloo.png,success,canonical-full-asset,
0832,Dubwool,https://www.pokemon.com/us/pokedex/dubwool,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/832.png,0832_dubwool.png,success,canonical-full-asset,
0833,Chewtle,https://www.pokemon.com/us/pokedex/chewtle,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/833.png,0833_chewtle.png,success,canonical-full-asset,
0834,Drednaw,https://www.pokemon.com/us/pokedex/drednaw,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/834.png,0834_drednaw.png,success,canonical-full-asset,
0835,Yamper,https://www.pokemon.com/us/pokedex/yamper,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/835.png,0835_yamper.png,success,canonical-full-asset,
0836,Boltund,https://www.pokemon.com/us/pokedex/boltund,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/836.png,0836_boltund.png,success,canonical-full-asset,
0837,Rolycoly,https://www.pokemon.com/us/pokedex/rolycoly,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/837.png,0837_rolycoly.png,success,canonical-full-asset,
0838,Carkol,https://www.pokemon.com/us/pokedex/carkol,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/838.png,0838_carkol.png,success,canonical-full-asset,
0839,Coalossal,https://www.pokemon.com/us/pokedex/coalossal,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/839.png,0839_coalossal.png,success,canonical-full-asset,
0840,Applin,https://www.pokemon.com/us/pokedex/applin,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/840.png,0840_applin.png,success,canonical-full-asset,
0841,Flapple,https://www.pokemon.com/us/pokedex/flapple,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/841.png,0841_flapple.png,success,canonical-full-asset,
0842,Appletun,https://www.pokemon.com/us/pokedex/appletun,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/842.png,0842_appletun.png,success,canonical-full-asset,
0843,Silicobra,https://www.pokemon.com/us/pokedex/silicobra,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/843.png,0843_silicobra.png,success,canonical-full-asset,
0844,Sandaconda,https://www.pokemon.com/us/pokedex/sandaconda,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/844.png,0844_sandaconda.png,success,canonical-full-asset,
0845,Cramorant,https://www.pokemon.com/us/pokedex/cramorant,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/845.png,0845_cramorant.png,success,canonical-full-asset,
0846,Arrokuda,https://www.pokemon.com/us/pokedex/arrokuda,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/846.png,0846_arrokuda.png,success,canonical-full-asset,
0847,Barraskewda,https://www.pokemon.com/us/pokedex/barraskewda,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/847.png,0847_barraskewda.png,success,canonical-full-asset,
0848,Toxel,https://www.pokemon.com/us/pokedex/toxel,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/848.png,0848_toxel.png,success,canonical-full-asset,
0849,Toxtricity,https://www.pokemon.com/us/pokedex/toxtricity,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/849.png,0849_toxtricity.png,success,canonical-full-asset,
0850,Sizzlipede,https://www.pokemon.com/us/pokedex/sizzlipede,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/850.png,0850_sizzlipede.png,success,canonical-full-asset,
0851,Centiskorch,https://www.pokemon.com/us/pokedex/centiskorch,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/851.png,0851_centiskorch.png,success,canonical-full-asset,
0852,Clobbopus,https://www.pokemon.com/us/pokedex/clobbopus,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/852.png,0852_clobbopus.png,success,canonical-full-asset,
0853,Grapploct,https://www.pokemon.com/us/pokedex/grapploct,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/853.png,0853_grapploct.png,success,canonical-full-asset,
0854,Sinistea,https://www.pokemon.com/us/pokedex/sinistea,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/854.png,0854_sinistea.png,success,canonical-full-asset,
0855,Polteageist,https://www.pokemon.com/us/pokedex/polteageist,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/855.png,0855_polteageist.png,success,canonical-full-asset,
0856,Hatenna,https://www.pokemon.com/us/pokedex/hatenna,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/856.png,0856_hatenna.png,success,canonical-full-asset,
0857,Hattrem,https://www.pokemon.com/us/pokedex/hattrem,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/857.png,0857_hattrem.png,success,canonical-full-asset,
0858,Hatterene,https://www.pokemon.com/us/pokedex/hatterene,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/858.png,0858_hatterene.png,success,canonical-full-asset,
0859,Impidimp,https://www.pokemon.com/us/pokedex/impidimp,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/859.png,0859_impidimp.png,success,canonical-full-asset,
0860,Morgrem,https://www.pokemon.com/us/pokedex/morgrem,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/860.png,0860_morgrem.png,success,canonical-full-asset,
0861,Grimmsnarl,https://www.pokemon.com/us/pokedex/grimmsnarl,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/861.png,0861_grimmsnarl.png,success,canonical-full-asset,
0862,Obstagoon,https://www.pokemon.com/us/pokedex/obstagoon,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/862.png,0862_obstagoon.png,success,canonical-full-asset,
0863,Perrserker,https://www.pokemon.com/us/pokedex/perrserker,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/863.png,0863_perrserker.png,success,canonical-full-asset,
0864,Cursola,https://www.pokemon.com/us/pokedex/cursola,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/864.png,0864_cursola.png,success,canonical-full-asset,
0865,Sirfetchd,https://www.pokemon.com/us/pokedex/sirfetchd,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/865.png,0865_sirfetchd.png,success,canonical-full-asset,
0866,Mr Rime,https://www.pokemon.com/us/pokedex/mr-rime,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/866.png,0866_mr_rime.png,success,canonical-full-asset,
0867,Runerigus,https://www.pokemon.com/us/pokedex/runerigus,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/867.png,0867_runerigus.png,success,canonical-full-asset,
0868,Milcery,https://www.pokemon.com/us/pokedex/milcery,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/868.png,0868_milcery.png,success,canonical-full-asset,
0869,Alcremie,https://www.pokemon.com/us/pokedex/alcremie,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/869.png,0869_alcremie.png,success,canonical-full-asset,
0870,Falinks,https://www.pokemon.com/us/pokedex/falinks,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/870.png,0870_falinks.png,success,canonical-full-asset,
0871,Pincurchin,https://www.pokemon.com/us/pokedex/pincurchin,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/871.png,0871_pincurchin.png,success,canonical-full-asset,
0872,Snom,https://www.pokemon.com/us/pokedex/snom,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/872.png,0872_snom.png,success,canonical-full-asset,
0873,Frosmoth,https://www.pokemon.com/us/pokedex/frosmoth,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/873.png,0873_frosmoth.png,success,canonical-full-asset,
0874,Stonjourner,https://www.pokemon.com/us/pokedex/stonjourner,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/874.png,0874_stonjourner.png,success,canonical-full-asset,
0875,Eiscue,https://www.pokemon.com/us/pokedex/eiscue,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/875.png,0875_eiscue.png,success,canonical-full-asset,
0876,Indeedee,https://www.pokemon.com/us/pokedex/indeedee,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/876.png,0876_indeedee.png,success,canonical-full-asset,
0877,Morpeko,https://www.pokemon.com/us/pokedex/morpeko,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/877.png,0877_morpeko.png,success,canonical-full-asset,
0878,Cufant,https://www.pokemon.com/us/pokedex/cufant,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/878.png,0878_cufant.png,success,canonical-full-asset,
0879,Copperajah,https://www.pokemon.com/us/pokedex/copperajah,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/879.png,0879_copperajah.png,success,canonical-full-asset,
0880,Dracozolt,https://www.pokemon.com/us/pokedex/dracozolt,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/880.png,0880_dracozolt.png,success,canonical-full-asset,
0881,Arctozolt,https://www.pokemon.com/us/pokedex/arctozolt,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/881.png,0881_arctozolt.png,success,canonical-full-asset,
0882,Dracovish,https://www.pokemon.com/us/pokedex/dracovish,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/882.png,0882_dracovish.png,success,canonical-full-asset,
0883,Arctovish,https://www.pokemon.com/us/pokedex/arctovish,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/883.png,0883_arctovish.png,success,canonical-full-asset,
0884,Duraludon,https://www.pokemon.com/us/pokedex/duraludon,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/884.png,0884_duraludon.png,success,canonical-full-asset,
0885,Dreepy,https://www.pokemon.com/us/pokedex/dreepy,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/885.png,0885_dreepy.png,success,canonical-full-asset,
0886,Drakloak,https://www.pokemon.com/us/pokedex/drakloak,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/886.png,0886_drakloak.png,success,canonical-full-asset,
0887,Dragapult,https://www.pokemon.com/us/pokedex/dragapult,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/887.png,0887_dragapult.png,success,canonical-full-asset,
0888,Zacian,https://www.pokemon.com/us/pokedex/zacian,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/888.png,0888_zacian.png,success,canonical-full-asset,
0889,Zamazenta,https://www.pokemon.com/us/pokedex/zamazenta,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/889.png,0889_zamazenta.png,success,canonical-full-asset,
0890,Eternatus,https://www.pokemon.com/us/pokedex/eternatus,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/890.png,0890_eternatus.png,success,canonical-full-asset,
0891,Kubfu,https://www.pokemon.com/us/pokedex/kubfu,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/891.png,0891_kubfu.png,success,canonical-full-asset,
0892,Urshifu,https://www.pokemon.com/us/pokedex/urshifu,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/892.png,0892_urshifu.png,success,canonical-full-asset,
0893,Zarude,https://www.pokemon.com/us/pokedex/zarude,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/893.png,0893_zarude.png,success,canonical-full-asset,
0894,Regieleki,https://www.pokemon.com/us/pokedex/regieleki,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/894.png,0894_regieleki.png,success,canonical-full-asset,
0895,Regidrago,https://www.pokemon.com/us/pokedex/regidrago,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/895.png,0895_regidrago.png,success,canonical-full-asset,
0896,Glastrier,https://www.pokemon.com/us/pokedex/glastrier,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/896.png,0896_glastrier.png,success,canonical-full-asset,
0897,Spectrier,https://www.pokemon.com/us/pokedex/spectrier,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/897.png,0897_spectrier.png,success,canonical-full-asset,
0898,Calyrex,https://www.pokemon.com/us/pokedex/calyrex,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/898.png,0898_calyrex.png,success,canonical-full-asset,
0899,Wyrdeer,https://www.pokemon.com/us/pokedex/wyrdeer,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/899.png,0899_wyrdeer.png,success,canonical-full-asset,
0900,Kleavor,https://www.pokemon.com/us/pokedex/kleavor,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/900.png,0900_kleavor.png,success,canonical-full-asset,
0901,Ursaluna,https://www.pokemon.com/us/pokedex/ursaluna,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/901.png,0901_ursaluna.png,success,canonical-full-asset,
0902,Basculegion,https://www.pokemon.com/us/pokedex/basculegion,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/902.png,0902_basculegion.png,success,canonical-full-asset,
0903,Sneasler,https://www.pokemon.com/us/pokedex/sneasler,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/903.png,0903_sneasler.png,success,canonical-full-asset,
0904,Overqwil,https://www.pokemon.com/us/pokedex/overqwil,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/904.png,0904_overqwil.png,success,canonical-full-asset,
0905,Enamorus,https://www.pokemon.com/us/pokedex/enamorus,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/905.png,0905_enamorus.png,success,canonical-full-asset,
0906,Sprigatito,https://www.pokemon.com/us/pokedex/sprigatito,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/906.png,0906_sprigatito.png,success,canonical-full-asset,
0907,Floragato,https://www.pokemon.com/us/pokedex/floragato,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/907.png,0907_floragato.png,success,canonical-full-asset,
0908,Meowscarada,https://www.pokemon.com/us/pokedex/meowscarada,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/908.png,0908_meowscarada.png,success,canonical-full-asset,
0909,Fuecoco,https://www.pokemon.com/us/pokedex/fuecoco,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/909.png,0909_fuecoco.png,success,canonical-full-asset,
0910,Crocalor,https://www.pokemon.com/us/pokedex/crocalor,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/910.png,0910_crocalor.png,success,canonical-full-asset,
0911,Skeledirge,https://www.pokemon.com/us/pokedex/skeledirge,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/911.png,0911_skeledirge.png,success,canonical-full-asset,
0912,Quaxly,https://www.pokemon.com/us/pokedex/quaxly,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/912.png,0912_quaxly.png,success,canonical-full-asset,
0913,Quaxwell,https://www.pokemon.com/us/pokedex/quaxwell,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/913.png,0913_quaxwell.png,success,canonical-full-asset,
0914,Quaquaval,https://www.pokemon.com/us/pokedex/quaquaval,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/914.png,0914_quaquaval.png,success,canonical-full-asset,
0915,Lechonk,https://www.pokemon.com/us/pokedex/lechonk,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/915.png,0915_lechonk.png,success,canonical-full-asset,
0916,Oinkologne,https://www.pokemon.com/us/pokedex/oinkologne,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/916.png,0916_oinkologne.png,success,canonical-full-asset,
0917,Tarountula,https://www.pokemon.com/us/pokedex/tarountula,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/917.png,0917_tarountula.png,success,canonical-full-asset,
0918,Spidops,https://www.pokemon.com/us/pokedex/spidops,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/918.png,0918_spidops.png,success,canonical-full-asset,
0919,Nymble,https://www.pokemon.com/us/pokedex/nymble,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/919.png,0919_nymble.png,success,canonical-full-asset,
0920,Lokix,https://www.pokemon.com/us/pokedex/lokix,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/920.png,0920_lokix.png,success,canonical-full-asset,
0921,Pawmi,https://www.pokemon.com/us/pokedex/pawmi,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/921.png,0921_pawmi.png,success,canonical-full-asset,
0922,Pawmo,https://www.pokemon.com/us/pokedex/pawmo,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/922.png,0922_pawmo.png,success,canonical-full-asset,
0923,Pawmot,https://www.pokemon.com/us/pokedex/pawmot,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/923.png,0923_pawmot.png,success,canonical-full-asset,
0924,Tandemaus,https://www.pokemon.com/us/pokedex/tandemaus,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/924.png,0924_tandemaus.png,success,canonical-full-asset,
0925,Maushold,https://www.pokemon.com/us/pokedex/maushold,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/925.png,0925_maushold.png,success,canonical-full-asset,
0926,Fidough,https://www.pokemon.com/us/pokedex/fidough,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/926.png,0926_fidough.png,success,canonical-full-asset,
0927,Dachsbun,https://www.pokemon.com/us/pokedex/dachsbun,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/927.png,0927_dachsbun.png,success,canonical-full-asset,
0928,Smoliv,https://www.pokemon.com/us/pokedex/smoliv,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/928.png,0928_smoliv.png,success,canonical-full-asset,
0929,Dolliv,https://www.pokemon.com/us/pokedex/dolliv,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/929.png,0929_dolliv.png,success,canonical-full-asset,
0930,Arboliva,https://www.pokemon.com/us/pokedex/arboliva,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/930.png,0930_arboliva.png,success,canonical-full-asset,
0931,Squawkabilly,https://www.pokemon.com/us/pokedex/squawkabilly,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/931.png,0931_squawkabilly.png,success,canonical-full-asset,
0932,Nacli,https://www.pokemon.com/us/pokedex/nacli,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/932.png,0932_nacli.png,success,canonical-full-asset,
0933,Naclstack,https://www.pokemon.com/us/pokedex/naclstack,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/933.png,0933_naclstack.png,success,canonical-full-asset,
0934,Garganacl,https://www.pokemon.com/us/pokedex/garganacl,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/934.png,0934_garganacl.png,success,canonical-full-asset,
